Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
dʁagɔn,dragonne,f,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('ɔ', {'f': 0.7106037735939026, 'm': 0.2893962264060974}), ('g', {'f': 0.7468960881233215, 'm': 0.25310397148132324}), ('a', {'f': 0.6428368091583252, 'm': 0.35716310143470764}), ('ʁ', {'f': 0.45077353715896606, 'm': 0.5492264628410339}), ('d', {'f': 0.653262734413147, 'm': 0.3467372953891754})]",test
vwajœʁ,voyeur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('j', {'f': 0.1979956030845642, 'm': 0.8020043969154358}), ('a', {'f': 0.12025786936283112, 'm': 0.8797421455383301}), ('w', {'f': 0.11153146624565125, 'm': 0.8884685039520264}), ('v', {'f': 0.1140509620308876, 'm': 0.8859490156173706})]",test
b2baʁd,bombarde,f,f,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('ʁ', {'f': 0.6961992979049683, 'm': 0.30380067229270935}), ('a', {'f': 0.6996591091156006, 'm': 0.300340861082077}), ('b', {'f': 0.8885756134986877, 'm': 0.11142439395189285}), ('2', {'f': 0.937613308429718, 'm': 0.06238671764731407}), ('b', {'f': 0.8591182231903076, 'm': 0.14088179171085358})]",test
bʁEtœʁ,bretteur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('t', {'f': 0.42467036843299866, 'm': 0.5753296613693237}), ('E', {'f': 0.3487621545791626, 'm': 0.6512378454208374}), ('ʁ', {'f': 0.09789181500673294, 'm': 0.9021081328392029}), ('b', {'f': 0.008540074340999126, 'm': 0.9914599657058716})]",test
gaʁdj3,gardien,m,m,"[('3', {'f': 0.24239523708820343, 'm': 0.7576047778129578}), ('j', {'f': 0.005906010512262583, 'm': 0.9940939545631409}), ('d', {'f': 0.0009635923779569566, 'm': 0.999036431312561}), ('ʁ', {'f': 0.0003047707723453641, 'm': 0.9996953010559082}), ('a', {'f': 0.00019025309302378446, 'm': 0.9998098015785217}), ('g', {'f': 0.00022251158952713013, 'm': 0.9997774958610535})]",test
tʁij2f,triomphe,m,m,"[('f', {'f': 0.5610143542289734, 'm': 0.4389856457710266}), ('2', {'f': 0.746463418006897, 'm': 0.25353655219078064}), ('j', {'f': 0.1240639016032219, 'm': 0.8759360909461975}), ('i', {'f': 0.018012359738349915, 'm': 0.9819876551628113}), ('ʁ', {'f': 0.008076776750385761, 'm': 0.9919231534004211}), ('t', {'f': 0.00036239379551261663, 'm': 0.9996376037597656})]",test
nɔʁmal,normale,m,f,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('a', {'f': 0.45286881923675537, 'm': 0.5471311807632446}), ('m', {'f': 0.4275141656398773, 'm': 0.5724858641624451}), ('ʁ', {'f': 0.2607826590538025, 'm': 0.7392173409461975}), ('ɔ', {'f': 0.23660388588905334, 'm': 0.763396143913269}), ('n', {'f': 0.11726903915405273, 'm': 0.8827309608459473})]",test
paspas,passe-passe,m,m,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('a', {'f': 0.6992078423500061, 'm': 0.3007921874523163}), ('p', {'f': 0.43700459599494934, 'm': 0.562995433807373}), ('s', {'f': 0.31678369641304016, 'm': 0.6832163333892822}), ('a', {'f': 0.39800432324409485, 'm': 0.6019957065582275}), ('p', {'f': 0.1876356452703476, 'm': 0.812364399433136})]",test
3pyd1s,impudence,f,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('1', {'f': 0.5689855217933655, 'm': 0.4310144782066345}), ('d', {'f': 0.7471433877944946, 'm': 0.252856582403183}), ('y', {'f': 0.9720640182495117, 'm': 0.02793605998158455}), ('p', {'f': 0.9982789754867554, 'm': 0.001721082953736186}), ('3', {'f': 0.9996464252471924, 'm': 0.0003535260329954326})]",test
1ʒ1bœʁ,enjambeur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('b', {'f': 0.3121689260005951, 'm': 0.6878310441970825}), ('1', {'f': 0.2796146869659424, 'm': 0.7203853726387024}), ('ʒ', {'f': 0.12066492438316345, 'm': 0.8793351054191589}), ('1', {'f': 0.12516821920871735, 'm': 0.8748317956924438})]",test
1fizɛm,emphysème,m,m,"[('m', {'f': 0.5900589823722839, 'm': 0.40994101762771606}), ('ɛ', {'f': 0.2348790317773819, 'm': 0.7651209831237793}), ('z', {'f': 0.03220340982079506, 'm': 0.9677965641021729}), ('i', {'f': 0.02806505747139454, 'm': 0.9719349145889282}), ('f', {'f': 0.008676769211888313, 'm': 0.9913232326507568}), ('1', {'f': 0.001975052058696747, 'm': 0.9980249404907227})]",test
ʒyʒəm1,jugement,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('m', {'f': 0.21962538361549377, 'm': 0.7803745865821838}), ('ə', {'f': 0.11683552712202072, 'm': 0.8831644654273987}), ('ʒ', {'f': 0.010244650766253471, 'm': 0.9897553324699402}), ('y', {'f': 0.002474169246852398, 'm': 0.9975258708000183}), ('ʒ', {'f': 0.00042745721293613315, 'm': 0.9995725750923157})]",test
kulœvʁ,couleuvre,m,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('v', {'f': 0.7359415888786316, 'm': 0.2640584707260132}), ('œ', {'f': 0.7422164082527161, 'm': 0.25778356194496155}), ('l', {'f': 0.4510188698768616, 'm': 0.5489811897277832}), ('u', {'f': 0.2669471204280853, 'm': 0.7330529093742371}), ('k', {'f': 0.14988559484481812, 'm': 0.8501144647598267})]",test
pyʁəte,pureté,f,f,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('t', {'f': 0.15193769335746765, 'm': 0.84806227684021}), ('ə', {'f': 0.25515609979629517, 'm': 0.7448439002037048}), ('ʁ', {'f': 0.2959069609642029, 'm': 0.7040930390357971}), ('y', {'f': 0.6874186396598816, 'm': 0.3125814199447632}), ('p', {'f': 0.9895735383033752, 'm': 0.010426487773656845})]",test
puʁkwa,pourquoi,m,m,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('w', {'f': 0.250623494386673, 'm': 0.7493765354156494}), ('k', {'f': 0.2008942812681198, 'm': 0.7991057634353638}), ('ʁ', {'f': 0.04291943460702896, 'm': 0.9570805430412292}), ('u', {'f': 0.00528777576982975, 'm': 0.994712233543396}), ('p', {'f': 0.014484522864222527, 'm': 0.9855154752731323})]",test
bustœʁ,booster,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('t', {'f': 0.42467036843299866, 'm': 0.5753296613693237}), ('s', {'f': 0.2676910161972046, 'm': 0.7323089838027954}), ('u', {'f': 0.08103358745574951, 'm': 0.9189663529396057}), ('b', {'f': 0.052290018647909164, 'm': 0.9477100372314453})]",test
laʁ3ks,larynx,m,m,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('k', {'f': 0.35712993144989014, 'm': 0.6428700685501099}), ('3', {'f': 0.1504371017217636, 'm': 0.84956294298172}), ('ʁ', {'f': 0.026913980022072792, 'm': 0.9730860590934753}), ('a', {'f': 0.004561996087431908, 'm': 0.9954380393028259}), ('l', {'f': 0.0017292455304414034, 'm': 0.9982707500457764})]",test
fuʒəʁɛ,fougeraie,f,f,"[('ɛ', {'f': 0.28189393877983093, 'm': 0.7181060910224915}), ('ʁ', {'f': 0.19459956884384155, 'm': 0.8054004311561584}), ('ə', {'f': 0.14382848143577576, 'm': 0.8561715483665466}), ('ʒ', {'f': 0.21872958540916443, 'm': 0.7812703847885132}), ('u', {'f': 0.9383631348609924, 'm': 0.06163688376545906}), ('f', {'f': 0.9905568361282349, 'm': 0.00944312009960413})]",test
fuʁnɛz,fournaise,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('ɛ', {'f': 0.59038907289505, 'm': 0.40961092710494995}), ('n', {'f': 0.8424298167228699, 'm': 0.15757021307945251}), ('ʁ', {'f': 0.9329980611801147, 'm': 0.06700199097394943}), ('u', {'f': 0.9793291091918945, 'm': 0.02067084237933159}), ('f', {'f': 0.998286783695221, 'm': 0.0017131442436948419})]",test
kaʁdœʁ,cardeur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('d', {'f': 0.5612601637840271, 'm': 0.4387398958206177}), ('ʁ', {'f': 0.4045582711696625, 'm': 0.5954416990280151}), ('a', {'f': 0.5849657654762268, 'm': 0.4150342643260956}), ('k', {'f': 0.18131627142429352, 'm': 0.8186836838722229})]",test
kybizm,cubisme,m,m,"[('m', {'f': 0.5900589823722839, 'm': 0.40994101762771606}), ('z', {'f': 0.18588732182979584, 'm': 0.814112663269043}), ('i', {'f': 0.07635752856731415, 'm': 0.9236425161361694}), ('b', {'f': 0.03072371706366539, 'm': 0.9692762494087219}), ('y', {'f': 0.0029188566841185093, 'm': 0.9970811009407043}), ('k', {'f': 0.0011306119849905372, 'm': 0.9988693594932556})]",test
gʁizaj,grisaille,f,f,"[('j', {'f': 0.12872321903705597, 'm': 0.87127685546875}), ('a', {'f': 0.12719258666038513, 'm': 0.8728074431419373}), ('z', {'f': 0.09551805257797241, 'm': 0.9044819474220276}), ('i', {'f': 0.37798362970352173, 'm': 0.622016429901123}), ('ʁ', {'f': 0.8320212364196777, 'm': 0.16797871887683868}), ('g', {'f': 0.9578372240066528, 'm': 0.04216281697154045})]",test
kyʁət2,cureton,m,m,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('t', {'f': 0.13116006553173065, 'm': 0.8688399195671082}), ('ə', {'f': 0.04650210589170456, 'm': 0.9534979462623596}), ('ʁ', {'f': 0.008587377145886421, 'm': 0.9914126396179199}), ('y', {'f': 0.004604625981301069, 'm': 0.9953953623771667}), ('k', {'f': 0.0017487002769485116, 'm': 0.9982512593269348})]",test
baʁaka,baraka,m,f,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('k', {'f': 0.2954981029033661, 'm': 0.7045018672943115}), ('a', {'f': 0.10698170214891434, 'm': 0.8930182456970215}), ('ʁ', {'f': 0.03414139896631241, 'm': 0.965858519077301}), ('a', {'f': 0.09943719953298569, 'm': 0.9005627632141113}), ('b', {'f': 0.18458500504493713, 'm': 0.8154150247573853})]",test
ʃapito,chapiteau,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('t', {'f': 0.08182127773761749, 'm': 0.9181787967681885}), ('i', {'f': 0.10555750876665115, 'm': 0.8944425582885742}), ('p', {'f': 0.16485998034477234, 'm': 0.8351399898529053}), ('a', {'f': 0.04949205368757248, 'm': 0.9505079388618469}), ('ʃ', {'f': 0.011855126358568668, 'm': 0.9881448745727539})]",test
avɔʁt2,avorton,m,m,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('t', {'f': 0.13116006553173065, 'm': 0.8688399195671082}), ('ʁ', {'f': 0.03367763012647629, 'm': 0.9663224220275879}), ('ɔ', {'f': 0.003870343090966344, 'm': 0.9961296319961548}), ('v', {'f': 0.0012013865634799004, 'm': 0.9987986087799072}), ('a', {'f': 0.0006441384903155267, 'm': 0.9993558526039124})]",test
kɔʁnjo,corniaud,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('j', {'f': 0.021215595304965973, 'm': 0.9787843823432922}), ('n', {'f': 0.010911921039223671, 'm': 0.9890880584716797}), ('ʁ', {'f': 0.004569073673337698, 'm': 0.9954309463500977}), ('ɔ', {'f': 0.00425259955227375, 'm': 0.9957473874092102}), ('k', {'f': 0.00509103387594223, 'm': 0.9949089884757996})]",test
ʃazybl,chasuble,m,f,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('b', {'f': 0.5428308844566345, 'm': 0.4571690559387207}), ('y', {'f': 0.5112024545669556, 'm': 0.48879754543304443}), ('z', {'f': 0.07257743179798126, 'm': 0.9274225831031799}), ('a', {'f': 0.13676920533180237, 'm': 0.86323082447052}), ('ʃ', {'f': 0.1018216460943222, 'm': 0.8981783986091614})]",test
tyʁbin,turbine,f,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('i', {'f': 0.5514224767684937, 'm': 0.4485774636268616}), ('b', {'f': 0.8455832600593567, 'm': 0.15441671013832092}), ('ʁ', {'f': 0.94525545835495, 'm': 0.054744504392147064}), ('y', {'f': 0.9515926241874695, 'm': 0.048407360911369324}), ('t', {'f': 0.9927434921264648, 'm': 0.007256561424583197})]",test
kaʁubl,carouble,m,f,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('b', {'f': 0.5428308844566345, 'm': 0.4571690559387207}), ('u', {'f': 0.3857167065143585, 'm': 0.6142833232879639}), ('ʁ', {'f': 0.32474765181541443, 'm': 0.675252377986908}), ('a', {'f': 0.1907542198896408, 'm': 0.8092458248138428}), ('k', {'f': 0.43411359190940857, 'm': 0.5658864378929138})]",test
lɥiz1s,luisance,f,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('1', {'f': 0.5689855217933655, 'm': 0.4310144782066345}), ('z', {'f': 0.6035069227218628, 'm': 0.3964930772781372}), ('i', {'f': 0.9861298203468323, 'm': 0.013870129361748695}), ('ɥ', {'f': 0.999670147895813, 'm': 0.0003298353112768382}), ('l', {'f': 0.9998329877853394, 'm': 0.00016695370140951127})]",test
kaʁaf2,carafon,m,m,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('f', {'f': 0.052850838750600815, 'm': 0.9471490979194641}), ('a', {'f': 0.017024381086230278, 'm': 0.9829756617546082}), ('ʁ', {'f': 0.0013018479803577065, 'm': 0.9986981153488159}), ('a', {'f': 0.0008339285268448293, 'm': 0.9991661310195923}), ('k', {'f': 0.005753292702138424, 'm': 0.994246780872345})]",test
s3təte,sainteté,f,f,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('t', {'f': 0.15193769335746765, 'm': 0.84806227684021}), ('ə', {'f': 0.25515609979629517, 'm': 0.7448439002037048}), ('t', {'f': 0.5535417199134827, 'm': 0.4464583098888397}), ('3', {'f': 0.8285707831382751, 'm': 0.17142917215824127}), ('s', {'f': 0.8946974277496338, 'm': 0.10530254989862442})]",test
pɔʁtøz,porteuse,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('ø', {'f': 0.8067015409469604, 'm': 0.19329841434955597}), ('t', {'f': 0.9788340926170349, 'm': 0.02116590365767479}), ('ʁ', {'f': 0.99431312084198, 'm': 0.005686869379132986}), ('ɔ', {'f': 0.9997802376747131, 'm': 0.00021972614922560751}), ('p', {'f': 0.9999669790267944, 'm': 3.301124525023624e-05})]",test
kOpjœʁ,copieur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('j', {'f': 0.1979956030845642, 'm': 0.8020043969154358}), ('p', {'f': 0.2700884938240051, 'm': 0.7299115061759949}), ('O', {'f': 0.048257824033498764, 'm': 0.9517421722412109}), ('k', {'f': 0.014905313029885292, 'm': 0.9850946664810181})]",test
tanəʁi,tannerie,f,f,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('ʁ', {'f': 0.43560338020324707, 'm': 0.5643966197967529}), ('ə', {'f': 0.4539593458175659, 'm': 0.5460405945777893}), ('n', {'f': 0.883959174156189, 'm': 0.11604084074497223}), ('a', {'f': 0.9984021782875061, 'm': 0.0015977738657966256}), ('t', {'f': 0.9998713731765747, 'm': 0.00012859150592703372})]",test
1tʁəʃa,entrechat,m,m,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('ʃ', {'f': 0.09060303866863251, 'm': 0.9093970060348511}), ('ə', {'f': 0.24010208249092102, 'm': 0.7598980069160461}), ('ʁ', {'f': 0.09207213670015335, 'm': 0.9079278707504272}), ('t', {'f': 0.3415752947330475, 'm': 0.6584247350692749}), ('1', {'f': 0.2447042167186737, 'm': 0.7552957534790039})]",test
fʁusaʁ,froussard,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('a', {'f': 0.6709359884262085, 'm': 0.3290640115737915}), ('s', {'f': 0.37080690264701843, 'm': 0.629193127155304}), ('u', {'f': 0.03703410550951958, 'm': 0.9629659056663513}), ('ʁ', {'f': 0.014134966768324375, 'm': 0.9858649969100952}), ('f', {'f': 0.010111342184245586, 'm': 0.9898887276649475})]",test
maskɔt,mascotte,f,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('ɔ', {'f': 0.7140949964523315, 'm': 0.28590506315231323}), ('k', {'f': 0.6197077035903931, 'm': 0.38029220700263977}), ('s', {'f': 0.4159722626209259, 'm': 0.5840277075767517}), ('a', {'f': 0.7708000540733337, 'm': 0.22919996082782745}), ('m', {'f': 0.7283949851989746, 'm': 0.2716050446033478})]",test
s3tyʁ2,ceinturon,m,m,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('ʁ', {'f': 0.07267521321773529, 'm': 0.9273248314857483}), ('y', {'f': 0.004325546324253082, 'm': 0.9956744313240051}), ('t', {'f': 0.0002689252723939717, 'm': 0.9997310042381287}), ('3', {'f': 0.0007454099250026047, 'm': 0.9992545247077942}), ('s', {'f': 0.001377331092953682, 'm': 0.9986226558685303})]",test
1tivɔl,anti-vol,m,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('ɔ', {'f': 0.5771046280860901, 'm': 0.4228954315185547}), ('v', {'f': 0.8017984628677368, 'm': 0.198201522231102}), ('i', {'f': 0.39555424451828003, 'm': 0.60444575548172}), ('t', {'f': 0.4584599733352661, 'm': 0.5415400266647339}), ('1', {'f': 0.3364207446575165, 'm': 0.6635792851448059})]",test
minɛʁv,minerve,f,f,"[('v', {'f': 0.8513452410697937, 'm': 0.1486547589302063}), ('ʁ', {'f': 0.6884596347808838, 'm': 0.3115403354167938}), ('ɛ', {'f': 0.6787748336791992, 'm': 0.3212251663208008}), ('n', {'f': 0.9171854853630066, 'm': 0.082814522087574}), ('i', {'f': 0.9881041646003723, 'm': 0.011895815841853619}), ('m', {'f': 0.9770938754081726, 'm': 0.022906146943569183})]",test
glasaʒ,glaçage,m,m,"[('ʒ', {'f': 0.3119414150714874, 'm': 0.688058614730835}), ('a', {'f': 0.21565423905849457, 'm': 0.784345805644989}), ('s', {'f': 0.14969685673713684, 'm': 0.8503031730651855}), ('a', {'f': 0.02581167221069336, 'm': 0.9741883277893066}), ('l', {'f': 0.0017273599514737725, 'm': 0.9982726573944092}), ('g', {'f': 0.0006684493855573237, 'm': 0.9993315935134888})]",test
p1kʁas,pancrace,m,m,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('a', {'f': 0.6992078423500061, 'm': 0.3007921874523163}), ('ʁ', {'f': 0.3193129003047943, 'm': 0.6806870698928833}), ('k', {'f': 0.6026732921600342, 'm': 0.3973267376422882}), ('1', {'f': 0.29043272137641907, 'm': 0.7095673084259033}), ('p', {'f': 0.29009392857551575, 'm': 0.7099061012268066})]",test
k2pOze,composée,f,f,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('z', {'f': 0.12878628075122833, 'm': 0.8712137341499329}), ('O', {'f': 0.24436670541763306, 'm': 0.7556332945823669}), ('p', {'f': 0.29293492436408997, 'm': 0.7070649862289429}), ('2', {'f': 0.5877503752708435, 'm': 0.4122495949268341}), ('k', {'f': 0.5339393019676208, 'm': 0.46606066823005676})]",test
b3maʁi,bain-marie,m,m,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('ʁ', {'f': 0.43560338020324707, 'm': 0.5643966197967529}), ('a', {'f': 0.26827818155288696, 'm': 0.731721818447113}), ('m', {'f': 0.10403644293546677, 'm': 0.8959634900093079}), ('3', {'f': 0.08575952798128128, 'm': 0.9142404794692993}), ('b', {'f': 0.43712881207466125, 'm': 0.5628712177276611})]",test
akasja,acacia,m,m,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('j', {'f': 0.03864239528775215, 'm': 0.9613575339317322}), ('s', {'f': 0.1427098661661148, 'm': 0.8572901487350464}), ('a', {'f': 0.2293500006198883, 'm': 0.7706500291824341}), ('k', {'f': 0.4574885964393616, 'm': 0.5425113439559937}), ('a', {'f': 0.30972960591316223, 'm': 0.6902704238891602})]",test
gʁigʁi,gri-gri,f,m,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('ʁ', {'f': 0.43560338020324707, 'm': 0.5643966197967529}), ('g', {'f': 0.272887647151947, 'm': 0.727112352848053}), ('i', {'f': 0.6894388198852539, 'm': 0.3105612099170685}), ('ʁ', {'f': 0.5629441142082214, 'm': 0.43705591559410095}), ('g', {'f': 0.6628395318984985, 'm': 0.3371604382991791})]",test
3kylpe,inculpée,m,f,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('p', {'f': 0.1377401202917099, 'm': 0.8622598648071289}), ('l', {'f': 0.17859913408756256, 'm': 0.8214008808135986}), ('y', {'f': 0.35366201400756836, 'm': 0.6463380455970764}), ('k', {'f': 0.3374234735965729, 'm': 0.6625765562057495}), ('3', {'f': 0.3816390335559845, 'm': 0.6183609366416931})]",test
av1tyʁ,aventure,f,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('y', {'f': 0.4301777780056, 'm': 0.5698221921920776}), ('t', {'f': 0.6368042230606079, 'm': 0.3631958067417145}), ('1', {'f': 0.9629960060119629, 'm': 0.03700396791100502}), ('v', {'f': 0.9943706393241882, 'm': 0.005629435647279024}), ('a', {'f': 0.9962741136550903, 'm': 0.0037259298842400312})]",test
3sid1s,incidence,f,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('1', {'f': 0.5689855217933655, 'm': 0.4310144782066345}), ('d', {'f': 0.7471433877944946, 'm': 0.252856582403183}), ('i', {'f': 0.9753740429878235, 'm': 0.024625934660434723}), ('s', {'f': 0.9952606558799744, 'm': 0.004739393480122089}), ('3', {'f': 0.9998242259025574, 'm': 0.00017579467385075986})]",test
mɛʁvɛj,merveille,f,f,"[('j', {'f': 0.12872321903705597, 'm': 0.87127685546875}), ('ɛ', {'f': 0.24301093816757202, 'm': 0.7569890022277832}), ('v', {'f': 0.5548713803291321, 'm': 0.44512856006622314}), ('ʁ', {'f': 0.22558560967445374, 'm': 0.7744144201278687}), ('ɛ', {'f': 0.45657604932785034, 'm': 0.5434239506721497}), ('m', {'f': 0.606225311756134, 'm': 0.39377471804618835})]",test
m1gOno,mangonneau,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('n', {'f': 0.2315283715724945, 'm': 0.7684716582298279}), ('O', {'f': 0.04995488002896309, 'm': 0.9500451683998108}), ('g', {'f': 0.014719580300152302, 'm': 0.985280454158783}), ('1', {'f': 0.002230652142316103, 'm': 0.9977693557739258}), ('m', {'f': 0.006992631126195192, 'm': 0.9930073022842407})]",test
blagœʁ,blagueur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('g', {'f': 0.736576497554779, 'm': 0.26342353224754333}), ('a', {'f': 0.6884474158287048, 'm': 0.31155258417129517}), ('l', {'f': 0.2740218937397003, 'm': 0.7259780764579773}), ('b', {'f': 0.15489792823791504, 'm': 0.845102071762085})]",test
