Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
week-end,wikɛnd,m,m,"[('w', {'f': 0.11305258423089981, 'm': 0.8869474530220032}), ('e', {'f': 0.9345390200614929, 'm': 0.06546096503734589}), ('e', {'f': 0.10445700585842133, 'm': 0.8955430388450623}), ('k', {'f': 0.08155909180641174, 'm': 0.9184409379959106}), ('-', {'f': 0.03344506397843361, 'm': 0.9665548801422119}), ('e', {'f': 0.17794060707092285, 'm': 0.8220593929290771}), ('n', {'f': 0.01070241630077362, 'm': 0.9892975091934204}), ('d', {'f': 0.004801174160093069, 'm': 0.9951989054679871})]",test
farceuse,faʁsøz,f,f,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('a', {'f': 0.6223662495613098, 'm': 0.3776337206363678}), ('r', {'f': 0.015795616433024406, 'm': 0.9842043519020081}), ('c', {'f': 0.00726516405120492, 'm': 0.9927347898483276}), ('e', {'f': 0.991592288017273, 'm': 0.008407744579017162}), ('u', {'f': 0.0262213833630085, 'm': 0.9737786054611206}), ('s', {'f': 0.0036721951328217983, 'm': 0.996327817440033}), ('e', {'f': 0.9999407529830933, 'm': 5.920577677898109e-05})]",test
tortilla,tɔʁtija,f,f,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('o', {'f': 0.09907139837741852, 'm': 0.9009286761283875}), ('r', {'f': 0.0015666440594941378, 'm': 0.9984332919120789}), ('t', {'f': 0.004883797373622656, 'm': 0.9951162338256836}), ('i', {'f': 0.010063322260975838, 'm': 0.9899367094039917}), ('l', {'f': 0.02257397584617138, 'm': 0.9774259924888611}), ('l', {'f': 0.01586891897022724, 'm': 0.9841310381889343}), ('a', {'f': 0.9067714810371399, 'm': 0.0932285413146019})]",test
douillon,duj2,m,m,"[('d', {'f': 0.08692196011543274, 'm': 0.9130780696868896}), ('o', {'f': 0.08927997946739197, 'm': 0.9107199907302856}), ('u', {'f': 0.015420612879097462, 'm': 0.98457932472229}), ('i', {'f': 0.018176361918449402, 'm': 0.9818236231803894}), ('l', {'f': 0.004112178459763527, 'm': 0.995887815952301}), ('l', {'f': 0.03040386363863945, 'm': 0.9695960879325867}), ('o', {'f': 0.02334960363805294, 'm': 0.9766503572463989}), ('n', {'f': 0.0006659942446276546, 'm': 0.9993340373039246})]",test
briscard,bʁiskaʁ,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('r', {'f': 0.007942020893096924, 'm': 0.9920579791069031}), ('i', {'f': 0.008683144114911556, 'm': 0.9913167953491211}), ('s', {'f': 0.010141214355826378, 'm': 0.9898588061332703}), ('c', {'f': 0.5010995864868164, 'm': 0.4989003539085388}), ('a', {'f': 0.14278830587863922, 'm': 0.857211709022522}), ('r', {'f': 0.00014371670840773731, 'm': 0.9998562335968018}), ('d', {'f': 0.0025927149690687656, 'm': 0.9974072575569153})]",test
frottage,fʁOtaʒ,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('r', {'f': 0.01700342446565628, 'm': 0.9829965829849243}), ('o', {'f': 0.0173657089471817, 'm': 0.9826342463493347}), ('t', {'f': 0.002930726855993271, 'm': 0.9970692992210388}), ('t', {'f': 0.0627991333603859, 'm': 0.9372007846832275}), ('a', {'f': 0.8607200980186462, 'm': 0.13927990198135376}), ('g', {'f': 0.006858387496322393, 'm': 0.9931415915489197}), ('e', {'f': 0.0003562420897651464, 'm': 0.9996438026428223})]",test
placette,plasɛt,f,f,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('l', {'f': 0.08332272619009018, 'm': 0.9166772365570068}), ('a', {'f': 0.7029240131378174, 'm': 0.29707595705986023}), ('c', {'f': 0.012836159206926823, 'm': 0.987163782119751}), ('e', {'f': 0.44767042994499207, 'm': 0.5523295402526855}), ('t', {'f': 0.0015432472573593259, 'm': 0.9984567165374756}), ('t', {'f': 0.12230078130960464, 'm': 0.8776991367340088}), ('e', {'f': 0.9952728152275085, 'm': 0.0047272006049752235})]",test
activité,aktivite,f,f,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('c', {'f': 0.038742996752262115, 'm': 0.9612569808959961}), ('t', {'f': 0.0259956456720829, 'm': 0.9740043878555298}), ('i', {'f': 0.03599083051085472, 'm': 0.964009165763855}), ('v', {'f': 0.06144159659743309, 'm': 0.9385583996772766}), ('i', {'f': 0.05635259672999382, 'm': 0.9436473846435547}), ('t', {'f': 0.058881182223558426, 'm': 0.9411188364028931}), ('é', {'f': 0.999951958656311, 'm': 4.801029717782512e-05})]",test
sarcelle,saʁsɛl,m,f,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('a', {'f': 0.7645266652107239, 'm': 0.2354733645915985}), ('r', {'f': 0.0014101704582571983, 'm': 0.998589813709259}), ('c', {'f': 0.003814714727923274, 'm': 0.9961852431297302}), ('e', {'f': 0.9992584586143494, 'm': 0.0007415274158120155}), ('l', {'f': 0.00920430663973093, 'm': 0.9907956719398499}), ('l', {'f': 0.020507827401161194, 'm': 0.9794921875}), ('e', {'f': 0.15910623967647552, 'm': 0.8408937454223633})]",test
hachette,aʃɛt,f,f,"[('h', {'f': 0.13247181475162506, 'm': 0.8675282001495361}), ('a', {'f': 0.7498143911361694, 'm': 0.2501855492591858}), ('c', {'f': 0.013654124923050404, 'm': 0.9863458275794983}), ('h', {'f': 0.009117750450968742, 'm': 0.9908822774887085}), ('e', {'f': 0.321382611989975, 'm': 0.6786173582077026}), ('t', {'f': 0.002218536799773574, 'm': 0.9977814555168152}), ('t', {'f': 0.12456386536359787, 'm': 0.8754361867904663}), ('e', {'f': 0.9980877041816711, 'm': 0.0019122944213449955})]",test
ignorant,iɲOʁ1,m,m,"[('i', {'f': 0.03429368883371353, 'm': 0.9657063484191895}), ('g', {'f': 0.0697270855307579, 'm': 0.9302729368209839}), ('n', {'f': 0.002256776439025998, 'm': 0.9977432489395142}), ('o', {'f': 0.011099410243332386, 'm': 0.9889005422592163}), ('r', {'f': 0.0029735786374658346, 'm': 0.9970263838768005}), ('a', {'f': 0.5197245478630066, 'm': 0.4802754521369934}), ('n', {'f': 0.000153337066876702, 'm': 0.9998466968536377}), ('t', {'f': 0.00047352424007840455, 'm': 0.9995265007019043})]",test
mandarin,m1daʁ3,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('a', {'f': 0.32343441247940063, 'm': 0.6765655875205994}), ('n', {'f': 0.018334902822971344, 'm': 0.9816650748252869}), ('d', {'f': 0.018038975074887276, 'm': 0.9819610118865967}), ('a', {'f': 0.5114597678184509, 'm': 0.4885402023792267}), ('r', {'f': 0.0020860773511230946, 'm': 0.9979138970375061}), ('i', {'f': 0.002151046646758914, 'm': 0.9978489875793457}), ('n', {'f': 0.008624406531453133, 'm': 0.9913756251335144})]",test
lingette,l3ʒɛt,f,f,"[('l', {'f': 0.03586263582110405, 'm': 0.9641373157501221}), ('i', {'f': 0.020677616819739342, 'm': 0.9793223738670349}), ('n', {'f': 0.00033070778590627015, 'm': 0.9996693134307861}), ('g', {'f': 0.004581077955663204, 'm': 0.995418906211853}), ('e', {'f': 0.03713756054639816, 'm': 0.962862491607666}), ('t', {'f': 0.002095273695886135, 'm': 0.9979047775268555}), ('t', {'f': 0.5217309594154358, 'm': 0.4782690703868866}), ('e', {'f': 0.9914219975471497, 'm': 0.00857797171920538})]",test
veinarde,vEnaʁd,f,f,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('e', {'f': 0.8228650689125061, 'm': 0.17713499069213867}), ('i', {'f': 0.14820663630962372, 'm': 0.8517934083938599}), ('n', {'f': 0.0019075830932706594, 'm': 0.9980923533439636}), ('a', {'f': 0.8887052536010742, 'm': 0.111294686794281}), ('r', {'f': 0.002385576954111457, 'm': 0.9976143836975098}), ('d', {'f': 0.009064720943570137, 'm': 0.9909352660179138}), ('e', {'f': 0.9715408086776733, 'm': 0.028459202498197556})]",test
briefing,bʁifiŋ,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('r', {'f': 0.007942020893096924, 'm': 0.9920579791069031}), ('i', {'f': 0.008683144114911556, 'm': 0.9913167953491211}), ('e', {'f': 0.9999597072601318, 'm': 4.0262279071612284e-05}), ('f', {'f': 0.01183569710701704, 'm': 0.9881643056869507}), ('i', {'f': 0.0032211646903306246, 'm': 0.9967789053916931}), ('n', {'f': 0.002518602879717946, 'm': 0.9974814057350159}), ('g', {'f': 0.011720119044184685, 'm': 0.9882799386978149})]",test
sapement,sapəm1,m,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('a', {'f': 0.7645266652107239, 'm': 0.2354733645915985}), ('p', {'f': 0.09197992086410522, 'm': 0.9080200791358948}), ('e', {'f': 0.833168089389801, 'm': 0.1668318510055542}), ('m', {'f': 0.005246901419013739, 'm': 0.9947531223297119}), ('e', {'f': 0.11795637011528015, 'm': 0.8820436000823975}), ('n', {'f': 0.002663686638697982, 'm': 0.9973363280296326}), ('t', {'f': 0.0003030274237971753, 'm': 0.9996969699859619})]",test
cafetier,kafətje,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('a', {'f': 0.5353248119354248, 'm': 0.46467524766921997}), ('f', {'f': 0.0013460072223097086, 'm': 0.9986540079116821}), ('e', {'f': 0.5200496315956116, 'm': 0.47995027899742126}), ('t', {'f': 0.0013981288066133857, 'm': 0.9986018538475037}), ('i', {'f': 0.02299010008573532, 'm': 0.9770098924636841}), ('e', {'f': 0.9999617338180542, 'm': 3.823177394224331e-05}), ('r', {'f': 0.0007907151011750102, 'm': 0.9992092847824097})]",test
jointure,ʒw3tyʁ,f,f,"[('j', {'f': 0.3676781952381134, 'm': 0.632321834564209}), ('o', {'f': 0.0429060198366642, 'm': 0.9570939540863037}), ('i', {'f': 0.00933696236461401, 'm': 0.9906630516052246}), ('n', {'f': 0.005167799536138773, 'm': 0.9948321580886841}), ('t', {'f': 0.007222533691674471, 'm': 0.9927774667739868}), ('u', {'f': 0.011557244695723057, 'm': 0.9884427189826965}), ('r', {'f': 0.08298953622579575, 'm': 0.9170104265213013}), ('e', {'f': 0.9989596605300903, 'm': 0.0010403729975223541})]",test
inaction,inaksj2,f,f,"[('i', {'f': 0.03429368883371353, 'm': 0.9657063484191895}), ('n', {'f': 0.002147252671420574, 'm': 0.9978528022766113}), ('a', {'f': 0.7218199372291565, 'm': 0.2781800329685211}), ('c', {'f': 0.05612419173121452, 'm': 0.9438757300376892}), ('t', {'f': 0.03511593118309975, 'm': 0.9648841023445129}), ('i', {'f': 0.025218594819307327, 'm': 0.9747813940048218}), ('o', {'f': 0.13464483618736267, 'm': 0.8653551936149597}), ('n', {'f': 0.9999197721481323, 'm': 8.016287756618112e-05})]",test
faillite,fajit,f,f,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('a', {'f': 0.6223662495613098, 'm': 0.3776337206363678}), ('i', {'f': 0.034138716757297516, 'm': 0.9658613204956055}), ('l', {'f': 0.006086832843720913, 'm': 0.9939131140708923}), ('l', {'f': 0.006420606281608343, 'm': 0.9935793876647949}), ('i', {'f': 0.009205881506204605, 'm': 0.9907941222190857}), ('t', {'f': 0.020181145519018173, 'm': 0.9798188209533691}), ('e', {'f': 0.9591341018676758, 'm': 0.040865879505872726})]",test
palefroi,paləfʁwa,m,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('a', {'f': 0.7065708637237549, 'm': 0.2934291362762451}), ('l', {'f': 0.012829720042645931, 'm': 0.9871702790260315}), ('e', {'f': 0.6250501275062561, 'm': 0.3749498426914215}), ('f', {'f': 0.011314543895423412, 'm': 0.9886854887008667}), ('r', {'f': 0.010701710358262062, 'm': 0.9892982244491577}), ('o', {'f': 0.02691524103283882, 'm': 0.9730848073959351}), ('i', {'f': 0.016647201031446457, 'm': 0.983352780342102})]",test
masculin,maskyl3,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('a', {'f': 0.32343441247940063, 'm': 0.6765655875205994}), ('s', {'f': 0.004262521397322416, 'm': 0.9957374334335327}), ('c', {'f': 0.09041014313697815, 'm': 0.9095898866653442}), ('u', {'f': 0.011377476155757904, 'm': 0.9886224865913391}), ('l', {'f': 0.002524985931813717, 'm': 0.9974749684333801}), ('i', {'f': 0.01231425255537033, 'm': 0.9876857995986938}), ('n', {'f': 0.00014418216596823186, 'm': 0.9998557567596436})]",test
castagne,kastaɲ,f,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('a', {'f': 0.5353248119354248, 'm': 0.46467524766921997}), ('s', {'f': 0.023437857627868652, 'm': 0.9765620827674866}), ('t', {'f': 0.010582314804196358, 'm': 0.9894177317619324}), ('a', {'f': 0.28923338651657104, 'm': 0.710766613483429}), ('g', {'f': 0.0009018006967380643, 'm': 0.9990981817245483}), ('n', {'f': 3.6373076000018045e-05, 'm': 0.999963641166687}), ('e', {'f': 0.9857914447784424, 'm': 0.014208546839654446})]",test
vocalise,vOkaliz,f,f,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('o', {'f': 0.09188719093799591, 'm': 0.9081128239631653}), ('c', {'f': 0.05324279144406319, 'm': 0.9467572569847107}), ('a', {'f': 0.5167250037193298, 'm': 0.48327499628067017}), ('l', {'f': 0.0035292580723762512, 'm': 0.9964708089828491}), ('i', {'f': 0.008434680290520191, 'm': 0.9915653467178345}), ('s', {'f': 0.013020435348153114, 'm': 0.986979603767395}), ('e', {'f': 0.9766067862510681, 'm': 0.023393262177705765})]",test
anarchie,anaʁʃi,f,f,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('n', {'f': 0.0013957421761006117, 'm': 0.9986042380332947}), ('a', {'f': 0.8255117535591125, 'm': 0.17448817193508148}), ('r', {'f': 0.006682492792606354, 'm': 0.9933174848556519}), ('c', {'f': 0.01416902244091034, 'm': 0.9858309626579285}), ('h', {'f': 0.02144341543316841, 'm': 0.9785566329956055}), ('i', {'f': 0.02935328520834446, 'm': 0.9706466794013977}), ('e', {'f': 0.9996391534805298, 'm': 0.0003608403785619885})]",test
kamikaze,kamikaz,m,m,"[('k', {'f': 0.015325239859521389, 'm': 0.9846748113632202}), ('a', {'f': 0.6531577110290527, 'm': 0.3468422591686249}), ('m', {'f': 0.009732771664857864, 'm': 0.9902672171592712}), ('i', {'f': 0.003873120527714491, 'm': 0.9961269497871399}), ('k', {'f': 0.03752195090055466, 'm': 0.96247798204422}), ('a', {'f': 0.5925577878952026, 'm': 0.40744227170944214}), ('z', {'f': 0.04721977934241295, 'm': 0.9527802467346191}), ('e', {'f': 0.016877083107829094, 'm': 0.9831228852272034})]",test
bêcheuse,bEʃøz,f,f,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('ê', {'f': 0.09018474072217941, 'm': 0.9098153114318848}), ('c', {'f': 0.008627427741885185, 'm': 0.9913725852966309}), ('h', {'f': 0.01393156312406063, 'm': 0.9860683679580688}), ('e', {'f': 0.7452784180641174, 'm': 0.25472158193588257}), ('u', {'f': 0.00462770601734519, 'm': 0.9953723549842834}), ('s', {'f': 0.0019981167279183865, 'm': 0.9980018734931946}), ('e', {'f': 0.9999618530273438, 'm': 3.817574179265648e-05})]",test
appareil,apaʁɛj,m,m,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('p', {'f': 0.20145684480667114, 'm': 0.7985431551933289}), ('p', {'f': 0.062321506440639496, 'm': 0.9376785159111023}), ('a', {'f': 0.44542747735977173, 'm': 0.5545725226402283}), ('r', {'f': 0.0012380718253552914, 'm': 0.9987618923187256}), ('e', {'f': 0.5606918931007385, 'm': 0.43930816650390625}), ('i', {'f': 0.01280994527041912, 'm': 0.9871900677680969}), ('l', {'f': 0.006270333658903837, 'm': 0.9937297105789185})]",test
incarnat,3kaʁna,m,m,"[('i', {'f': 0.03429368883371353, 'm': 0.9657063484191895}), ('n', {'f': 0.002147252671420574, 'm': 0.9978528022766113}), ('c', {'f': 0.024267548695206642, 'm': 0.9757324457168579}), ('a', {'f': 0.06328125298023224, 'm': 0.936718761920929}), ('r', {'f': 0.00016031604900490493, 'm': 0.9998396635055542}), ('n', {'f': 0.00048670911928638816, 'm': 0.9995132684707642}), ('a', {'f': 0.35555386543273926, 'm': 0.644446074962616}), ('t', {'f': 0.0017206642078235745, 'm': 0.998279333114624})]",test
poucette,pusɛt,f,f,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('o', {'f': 0.09515640884637833, 'm': 0.9048436284065247}), ('u', {'f': 0.02354958839714527, 'm': 0.9764503836631775}), ('c', {'f': 0.015167302452027798, 'm': 0.9848327040672302}), ('e', {'f': 0.08345061540603638, 'm': 0.9165493845939636}), ('t', {'f': 0.001590309664607048, 'm': 0.9984096884727478}), ('t', {'f': 0.09270373731851578, 'm': 0.9072962403297424}), ('e', {'f': 0.9926506876945496, 'm': 0.007349336054176092})]",test
lionceau,lj2so,m,m,"[('l', {'f': 0.03586263582110405, 'm': 0.9641373157501221}), ('i', {'f': 0.020677616819739342, 'm': 0.9793223738670349}), ('o', {'f': 0.0323614701628685, 'm': 0.9676384925842285}), ('n', {'f': 0.0748908594250679, 'm': 0.9251090884208679}), ('c', {'f': 0.0035540233366191387, 'm': 0.9964459538459778}), ('e', {'f': 0.5146240592002869, 'm': 0.4853760004043579}), ('a', {'f': 0.035866331309080124, 'm': 0.9641336798667908}), ('u', {'f': 0.00023480156960431486, 'm': 0.9997652173042297})]",test
standing,st1diŋ,m,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('t', {'f': 0.2640637159347534, 'm': 0.7359362840652466}), ('a', {'f': 0.42250362038612366, 'm': 0.577496349811554}), ('n', {'f': 0.0006776829250156879, 'm': 0.9993222951889038}), ('d', {'f': 0.011908652260899544, 'm': 0.9880913496017456}), ('i', {'f': 0.003382776863873005, 'm': 0.9966172575950623}), ('n', {'f': 0.00041421997593715787, 'm': 0.9995858073234558}), ('g', {'f': 0.007705404423177242, 'm': 0.9922945499420166})]",test
enceinte,1s3t,f,f,"[('e', {'f': 0.6847098469734192, 'm': 0.3152902126312256}), ('n', {'f': 0.00350345391780138, 'm': 0.9964966177940369}), ('c', {'f': 0.01004047505557537, 'm': 0.9899594783782959}), ('e', {'f': 0.9999203681945801, 'm': 7.960860966704786e-05}), ('i', {'f': 0.04413101449608803, 'm': 0.9558690190315247}), ('n', {'f': 0.0004988819709978998, 'm': 0.99950110912323}), ('t', {'f': 0.020602846518158913, 'm': 0.9793971180915833}), ('e', {'f': 0.9950525164604187, 'm': 0.004947551991790533})]",test
folklore,fɔlklɔʁ,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('o', {'f': 0.024663709104061127, 'm': 0.9753363132476807}), ('l', {'f': 0.0021075748372823, 'm': 0.997892439365387}), ('k', {'f': 0.02442794293165207, 'm': 0.9755721092224121}), ('l', {'f': 0.00382224447093904, 'm': 0.9961777925491333}), ('o', {'f': 0.007837213575839996, 'm': 0.9921627640724182}), ('r', {'f': 0.005361022427678108, 'm': 0.994638979434967}), ('e', {'f': 0.1251981556415558, 'm': 0.8748018741607666})]",test
excitant,Eksit1,m,m,"[('e', {'f': 0.6847098469734192, 'm': 0.3152902126312256}), ('x', {'f': 0.01481882855296135, 'm': 0.9851812124252319}), ('c', {'f': 0.02252677083015442, 'm': 0.977473258972168}), ('i', {'f': 0.014768365770578384, 'm': 0.9852316379547119}), ('t', {'f': 0.010895440354943275, 'm': 0.9891046285629272}), ('a', {'f': 0.8320407867431641, 'm': 0.16795915365219116}), ('n', {'f': 0.0009309491724707186, 'm': 0.9990690350532532}), ('t', {'f': 0.0016425747890025377, 'm': 0.998357355594635})]",test
aspirant,aspiʁ1,m,m,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('s', {'f': 0.046079009771347046, 'm': 0.9539210200309753}), ('p', {'f': 0.01842881739139557, 'm': 0.9815711379051208}), ('i', {'f': 0.007900532335042953, 'm': 0.9920995235443115}), ('r', {'f': 0.003412420628592372, 'm': 0.9965876340866089}), ('a', {'f': 0.2959579527378082, 'm': 0.7040420174598694}), ('n', {'f': 2.2103526134742424e-05, 'm': 0.9999779462814331}), ('t', {'f': 0.00039507701876573265, 'm': 0.9996050000190735})]",test
feldgrau,fɛldgʁo,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('e', {'f': 0.3504653573036194, 'm': 0.6495345830917358}), ('l', {'f': 0.03996476158499718, 'm': 0.9600352048873901}), ('d', {'f': 0.009342861361801624, 'm': 0.9906570911407471}), ('g', {'f': 0.05797644704580307, 'm': 0.9420235753059387}), ('r', {'f': 0.026927554979920387, 'm': 0.9730724096298218}), ('a', {'f': 0.17240296304225922, 'm': 0.8275970220565796}), ('u', {'f': 0.005257823504507542, 'm': 0.9947421550750732})]",test
brunette,bʁynɛt,f,f,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('r', {'f': 0.007942020893096924, 'm': 0.9920579791069031}), ('u', {'f': 0.005005211569368839, 'm': 0.9949947595596313}), ('n', {'f': 0.000289093324681744, 'm': 0.9997108578681946}), ('e', {'f': 0.9988458156585693, 'm': 0.0011542064603418112}), ('t', {'f': 0.0026102098636329174, 'm': 0.9973898530006409}), ('t', {'f': 0.4460209012031555, 'm': 0.5539790391921997}), ('e', {'f': 0.9998270869255066, 'm': 0.00017294319695793092})]",test
parpaing,paʁp3,m,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('a', {'f': 0.7065708637237549, 'm': 0.2934291362762451}), ('r', {'f': 0.0043341931886971, 'm': 0.9956658482551575}), ('p', {'f': 0.011959330178797245, 'm': 0.9880407452583313}), ('a', {'f': 0.3125617206096649, 'm': 0.6874383091926575}), ('i', {'f': 0.0048151398077607155, 'm': 0.9951848387718201}), ('n', {'f': 0.0012428156333044171, 'm': 0.9987572431564331}), ('g', {'f': 0.015892067924141884, 'm': 0.9841079711914062})]",test
droitier,dʁwatje,m,m,"[('d', {'f': 0.08692196011543274, 'm': 0.9130780696868896}), ('r', {'f': 0.08931945264339447, 'm': 0.9106805324554443}), ('o', {'f': 0.02688208781182766, 'm': 0.9731178879737854}), ('i', {'f': 0.012196873314678669, 'm': 0.9878031611442566}), ('t', {'f': 0.021470867097377777, 'm': 0.9785290956497192}), ('i', {'f': 0.039440255612134933, 'm': 0.9605597853660583}), ('e', {'f': 0.9996604919433594, 'm': 0.0003394538362044841}), ('r', {'f': 0.0007468968397006392, 'm': 0.9992530941963196})]",test
