Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
quarante,kaʁ1t,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('n', {'f': 0.7459418177604675, 'm': 0.25405824184417725}), ('a', {'f': 0.8028973937034607, 'm': 0.19710257649421692}), ('r', {'f': 0.9397556185722351, 'm': 0.06024441123008728}), ('a', {'f': 0.9257474541664124, 'm': 0.07425250858068466}), ('u', {'f': 0.9895849823951721, 'm': 0.010415044613182545}), ('q', {'f': 0.993134617805481, 'm': 0.006865321658551693})]",test
envoyeur,1vwajœʁ,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('u', {'f': 0.13897423446178436, 'm': 0.8610257506370544}), ('e', {'f': 0.12551306188106537, 'm': 0.8744869828224182}), ('y', {'f': 0.09727519005537033, 'm': 0.9027248024940491}), ('o', {'f': 0.062437716871500015, 'm': 0.9375622868537903}), ('v', {'f': 0.25389647483825684, 'm': 0.7461035847663879}), ('n', {'f': 0.1138688400387764, 'm': 0.8861311078071594}), ('e', {'f': 0.029982339590787888, 'm': 0.970017671585083})]",test
chasseur,ʃasœʁ,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('u', {'f': 0.13897423446178436, 'm': 0.8610257506370544}), ('e', {'f': 0.12551306188106537, 'm': 0.8744869828224182}), ('s', {'f': 0.06939511746168137, 'm': 0.930604875087738}), ('s', {'f': 0.009088356047868729, 'm': 0.990911602973938}), ('a', {'f': 0.0021102800965309143, 'm': 0.9978896975517273}), ('h', {'f': 0.015383878722786903, 'm': 0.9846161007881165}), ('c', {'f': 0.011792347766458988, 'm': 0.9882076382637024})]",test
grandeur,gʁ1dœʁ,m,f,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('u', {'f': 0.13897423446178436, 'm': 0.8610257506370544}), ('e', {'f': 0.12551306188106537, 'm': 0.8744869828224182}), ('d', {'f': 0.2377212643623352, 'm': 0.76227867603302}), ('n', {'f': 0.11938870698213577, 'm': 0.8806113004684448}), ('a', {'f': 0.12208337336778641, 'm': 0.877916693687439}), ('r', {'f': 0.07960472255945206, 'm': 0.9203953146934509}), ('g', {'f': 0.18360842764377594, 'm': 0.8163915872573853})]",test
barillet,baʁijɛ,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('e', {'f': 0.034745633602142334, 'm': 0.9652543663978577}), ('l', {'f': 0.04327436164021492, 'm': 0.9567256569862366}), ('l', {'f': 0.12751562893390656, 'm': 0.8724843263626099}), ('i', {'f': 0.009710227139294147, 'm': 0.9902897477149963}), ('r', {'f': 0.006175213493406773, 'm': 0.99382483959198}), ('a', {'f': 0.0013388737570494413, 'm': 0.9986611604690552}), ('b', {'f': 0.002923024585470557, 'm': 0.9970769882202148})]",test
écolière,Ekoljɛʁ,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('è', {'f': 0.662855863571167, 'm': 0.337144136428833}), ('i', {'f': 0.20035500824451447, 'm': 0.7996450066566467}), ('l', {'f': 0.8849329948425293, 'm': 0.11506704986095428}), ('o', {'f': 0.9785817265510559, 'm': 0.02141832374036312}), ('c', {'f': 0.9991047978401184, 'm': 0.0008951515192165971}), ('é', {'f': 0.9998773336410522, 'm': 0.00012264920223969966})]",test
outsider,utsajdœʁ,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('d', {'f': 0.09726426005363464, 'm': 0.9027357697486877}), ('i', {'f': 0.04277823865413666, 'm': 0.9572217464447021}), ('s', {'f': 0.0039006879087537527, 'm': 0.9960993528366089}), ('t', {'f': 0.0032654637470841408, 'm': 0.9967345595359802}), ('u', {'f': 0.012728231027722359, 'm': 0.9872717261314392}), ('o', {'f': 0.0005614048568531871, 'm': 0.9994385838508606})]",test
refoulée,ʁəfule,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('é', {'f': 0.37474194169044495, 'm': 0.6252580881118774}), ('l', {'f': 0.9766284823417664, 'm': 0.023371532559394836}), ('u', {'f': 0.8242272138595581, 'm': 0.1757728010416031}), ('o', {'f': 0.9903709292411804, 'm': 0.009629118256270885}), ('f', {'f': 0.9970983266830444, 'm': 0.002901701955124736}), ('e', {'f': 0.9965903759002686, 'm': 0.0034096096642315388}), ('r', {'f': 0.9973106384277344, 'm': 0.0026894034817814827})]",test
fibrille,fibʁij,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('l', {'f': 0.8944872617721558, 'm': 0.10551276057958603}), ('i', {'f': 0.29593315720558167, 'm': 0.7040669322013855}), ('r', {'f': 0.9410450458526611, 'm': 0.058955010026693344}), ('b', {'f': 0.9493013024330139, 'm': 0.05069873481988907}), ('i', {'f': 0.9334083199501038, 'm': 0.06659162044525146}), ('f', {'f': 0.849636971950531, 'm': 0.1503630131483078})]",test
carquois,kaʁkwa,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('i', {'f': 0.03525238484144211, 'm': 0.9647476077079773}), ('o', {'f': 0.013488196767866611, 'm': 0.9865118265151978}), ('u', {'f': 0.04331635311245918, 'm': 0.9566836357116699}), ('q', {'f': 0.0029245258774608374, 'm': 0.9970754384994507}), ('r', {'f': 0.001614235108718276, 'm': 0.9983857870101929}), ('a', {'f': 0.00015171125414781272, 'm': 0.9998482465744019}), ('c', {'f': 0.00040046597132459283, 'm': 0.9995995163917542})]",test
parement,paʁəm1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('m', {'f': 0.019236242398619652, 'm': 0.9807637929916382}), ('e', {'f': 0.0011868684086948633, 'm': 0.9988131523132324}), ('r', {'f': 0.0007262121071107686, 'm': 0.9992738366127014}), ('a', {'f': 0.0004408574604894966, 'm': 0.9995591044425964}), ('p', {'f': 0.000297940568998456, 'm': 0.9997020363807678})]",test
courrier,kuʁje,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('i', {'f': 0.025552401319146156, 'm': 0.9744476079940796}), ('r', {'f': 0.0020951260812580585, 'm': 0.997904896736145}), ('r', {'f': 0.0012154498836025596, 'm': 0.998784601688385}), ('u', {'f': 0.0023102585691958666, 'm': 0.9976897239685059}), ('o', {'f': 0.0004293259116820991, 'm': 0.9995706677436829}), ('c', {'f': 0.001261986093595624, 'm': 0.9987379908561707})]",test
douillon,duj2,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('l', {'f': 0.06484024971723557, 'm': 0.9351597428321838}), ('l', {'f': 0.00949179008603096, 'm': 0.9905081987380981}), ('i', {'f': 0.001325924531556666, 'm': 0.9986741542816162}), ('u', {'f': 0.0010851185070350766, 'm': 0.9989148378372192}), ('o', {'f': 0.0002224229247076437, 'm': 0.999777615070343}), ('d', {'f': 0.0014108797768130898, 'm': 0.9985890984535217})]",test
ivoirine,ivwaʁin,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('n', {'f': 0.17357219755649567, 'm': 0.8264278769493103}), ('i', {'f': 0.1010248139500618, 'm': 0.8989751935005188}), ('r', {'f': 0.7105950117111206, 'm': 0.2894050180912018}), ('i', {'f': 0.7001996040344238, 'm': 0.29980042576789856}), ('o', {'f': 0.871727705001831, 'm': 0.12827228009700775}), ('v', {'f': 0.9204574227333069, 'm': 0.0795426294207573}), ('i', {'f': 0.9702765941619873, 'm': 0.029723331332206726})]",test
verrière,vɛʁjɛʁ,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('è', {'f': 0.662855863571167, 'm': 0.337144136428833}), ('i', {'f': 0.20035500824451447, 'm': 0.7996450066566467}), ('r', {'f': 0.4613501727581024, 'm': 0.5386499166488647}), ('r', {'f': 0.5713992118835449, 'm': 0.4286007285118103}), ('e', {'f': 0.6537194848060608, 'm': 0.3462805449962616}), ('v', {'f': 0.8230314254760742, 'm': 0.176968514919281})]",test
dragonne,dʁagɔn,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('n', {'f': 0.17357219755649567, 'm': 0.8264278769493103}), ('n', {'f': 0.46720272302627563, 'm': 0.5327972769737244}), ('o', {'f': 0.511369526386261, 'm': 0.488630473613739}), ('g', {'f': 0.9630926251411438, 'm': 0.03690740838646889}), ('a', {'f': 0.9877831339836121, 'm': 0.012216899544000626}), ('r', {'f': 0.9813908338546753, 'm': 0.01860920526087284}), ('d', {'f': 0.9957400560379028, 'm': 0.004259939771145582})]",test
merisier,məʁizje,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('i', {'f': 0.025552401319146156, 'm': 0.9744476079940796}), ('s', {'f': 0.002350657247006893, 'm': 0.9976493716239929}), ('i', {'f': 0.0009960201568901539, 'm': 0.9990039467811584}), ('r', {'f': 0.0002024069835897535, 'm': 0.9997976422309875}), ('e', {'f': 6.727778963977471e-05, 'm': 0.9999327659606934}), ('m', {'f': 0.0006825825548730791, 'm': 0.9993174076080322})]",test
couronne,kuʁɔn,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('n', {'f': 0.17357219755649567, 'm': 0.8264278769493103}), ('n', {'f': 0.46720272302627563, 'm': 0.5327972769737244}), ('o', {'f': 0.511369526386261, 'm': 0.488630473613739}), ('r', {'f': 0.8193670511245728, 'm': 0.18063288927078247}), ('u', {'f': 0.4477281868457794, 'm': 0.5522717237472534}), ('o', {'f': 0.9575753211975098, 'm': 0.04242469742894173}), ('c', {'f': 0.9974492192268372, 'm': 0.002550724195316434})]",test
plantier,pl1tje,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('i', {'f': 0.025552401319146156, 'm': 0.9744476079940796}), ('t', {'f': 0.0020277875009924173, 'm': 0.9979721903800964}), ('n', {'f': 0.0012760070385411382, 'm': 0.9987239241600037}), ('a', {'f': 0.0004084821557626128, 'm': 0.9995915293693542}), ('l', {'f': 0.0038455494213849306, 'm': 0.9961544871330261}), ('p', {'f': 0.0008518293034285307, 'm': 0.9991481304168701})]",test
principe,pʁ3sip,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('p', {'f': 0.6083844304084778, 'm': 0.3916155695915222}), ('i', {'f': 0.3645690381526947, 'm': 0.6354309916496277}), ('c', {'f': 0.7137089371681213, 'm': 0.28629106283187866}), ('n', {'f': 0.5078193545341492, 'm': 0.49218064546585083}), ('i', {'f': 0.13266634941101074, 'm': 0.8673336505889893}), ('r', {'f': 0.268802672624588, 'm': 0.7311973571777344}), ('p', {'f': 0.07979050278663635, 'm': 0.920209527015686})]",test
bernique,bɛʁnik,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('u', {'f': 0.263929158449173, 'm': 0.7360708713531494}), ('q', {'f': 0.6945262551307678, 'm': 0.3054737448692322}), ('i', {'f': 0.5316779613494873, 'm': 0.4683220386505127}), ('n', {'f': 0.6652896404266357, 'm': 0.3347102999687195}), ('r', {'f': 0.8424907326698303, 'm': 0.15750929713249207}), ('e', {'f': 0.7908087968826294, 'm': 0.2091912180185318}), ('b', {'f': 0.9681006669998169, 'm': 0.03189932554960251})]",test
accroche,akʁɔʃ,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('h', {'f': 0.3720407485961914, 'm': 0.6279591917991638}), ('c', {'f': 0.6257650852203369, 'm': 0.3742349147796631}), ('o', {'f': 0.6168463230133057, 'm': 0.3831537067890167}), ('r', {'f': 0.8844932913780212, 'm': 0.11550668627023697}), ('c', {'f': 0.49527543783187866, 'm': 0.5047245621681213}), ('c', {'f': 0.47180086374282837, 'm': 0.5281991958618164}), ('a', {'f': 0.49907758831977844, 'm': 0.5009223222732544})]",test
chocolat,ʃOkOla,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('a', {'f': 0.0971565917134285, 'm': 0.9028434157371521}), ('l', {'f': 0.04685686156153679, 'm': 0.9531431198120117}), ('o', {'f': 0.013866178691387177, 'm': 0.986133873462677}), ('c', {'f': 0.006428251974284649, 'm': 0.9935717582702637}), ('o', {'f': 0.0012464604806154966, 'm': 0.998753547668457}), ('h', {'f': 0.004359694663435221, 'm': 0.9956402778625488}), ('c', {'f': 0.002014372730627656, 'm': 0.9979856014251709})]",test
diamètre,djamɛtʁ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('t', {'f': 0.02395501174032688, 'm': 0.9760450124740601}), ('è', {'f': 0.32615697383880615, 'm': 0.6738430261611938}), ('m', {'f': 0.31077226996421814, 'm': 0.689227819442749}), ('a', {'f': 0.1488286554813385, 'm': 0.8511713743209839}), ('i', {'f': 0.030000289902091026, 'm': 0.9699997305870056}), ('d', {'f': 0.01672460325062275, 'm': 0.9832754731178284})]",test
amusette,amyzɛt,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('t', {'f': 0.8257008790969849, 'm': 0.17429915070533752}), ('e', {'f': 0.9688875675201416, 'm': 0.031112413853406906}), ('s', {'f': 0.7893090844154358, 'm': 0.21069087088108063}), ('u', {'f': 0.9978845715522766, 'm': 0.0021153802517801523}), ('m', {'f': 0.997883141040802, 'm': 0.0021168654784560204}), ('a', {'f': 0.9991453886032104, 'm': 0.000854599173180759})]",test
vasistas,vazistas,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('a', {'f': 0.04377080500125885, 'm': 0.9562292098999023}), ('t', {'f': 0.006436919327825308, 'm': 0.9935630559921265}), ('s', {'f': 0.033763591200113297, 'm': 0.9662363529205322}), ('i', {'f': 0.009991415776312351, 'm': 0.9900085926055908}), ('s', {'f': 0.0777582898736, 'm': 0.9222416877746582}), ('a', {'f': 0.05499870330095291, 'm': 0.9450012445449829}), ('v', {'f': 0.13781049847602844, 'm': 0.8621894717216492})]",test
gaufrier,gOfʁije,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('i', {'f': 0.025552401319146156, 'm': 0.9744476079940796}), ('r', {'f': 0.0020951260812580585, 'm': 0.997904896736145}), ('f', {'f': 0.0007163886912167072, 'm': 0.9992836117744446}), ('u', {'f': 0.0012955445563420653, 'm': 0.9987044334411621}), ('a', {'f': 8.520208211848512e-05, 'm': 0.9999147653579712}), ('g', {'f': 0.0008408917346969247, 'm': 0.9991590976715088})]",test
calvitie,kalvisi,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('i', {'f': 0.08696654438972473, 'm': 0.9130334258079529}), ('t', {'f': 0.7849369049072266, 'm': 0.21506306529045105}), ('i', {'f': 0.9744705557823181, 'm': 0.025529496371746063}), ('v', {'f': 0.9943601489067078, 'm': 0.005639859475195408}), ('l', {'f': 0.9994736313819885, 'm': 0.0005264211213216186}), ('a', {'f': 0.9976897239685059, 'm': 0.0023102674167603254}), ('c', {'f': 0.9998469352722168, 'm': 0.0001530545559944585})]",test
rapacité,ʁapasite,f,f,"[('é', {'f': 0.21532738208770752, 'm': 0.7846726179122925}), ('t', {'f': 0.0773429125547409, 'm': 0.9226570725440979}), ('i', {'f': 0.1652023196220398, 'm': 0.8347976803779602}), ('c', {'f': 0.8283815979957581, 'm': 0.17161841690540314}), ('a', {'f': 0.7782213091850281, 'm': 0.22177866101264954}), ('p', {'f': 0.9348492622375488, 'm': 0.06515075266361237}), ('a', {'f': 0.9886217713356018, 'm': 0.011378261260688305}), ('r', {'f': 0.99695885181427, 'm': 0.0030411730986088514})]",test
gravosse,gʁavOs,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('s', {'f': 0.05874776095151901, 'm': 0.9412522912025452}), ('s', {'f': 0.25465258955955505, 'm': 0.7453474402427673}), ('o', {'f': 0.3323768675327301, 'm': 0.6676231622695923}), ('v', {'f': 0.8213187456130981, 'm': 0.17868128418922424}), ('a', {'f': 0.935763955116272, 'm': 0.0642361119389534}), ('r', {'f': 0.9639714956283569, 'm': 0.03602857515215874}), ('g', {'f': 0.9639337062835693, 'm': 0.03606624901294708})]",test
bruitage,bʁɥitaʒ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('t', {'f': 0.15418456494808197, 'm': 0.8458154201507568}), ('i', {'f': 0.019890666007995605, 'm': 0.9801093339920044}), ('u', {'f': 0.06390169262886047, 'm': 0.9360982775688171}), ('r', {'f': 0.0019786497578024864, 'm': 0.9980213642120361}), ('b', {'f': 0.0002123064041370526, 'm': 0.9997877478599548})]",test
hongrois,2gʁwa,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('i', {'f': 0.03525238484144211, 'm': 0.9647476077079773}), ('o', {'f': 0.013488196767866611, 'm': 0.9865118265151978}), ('r', {'f': 0.012712912634015083, 'm': 0.9872870445251465}), ('g', {'f': 0.007925577461719513, 'm': 0.9920743703842163}), ('n', {'f': 0.002176515758037567, 'm': 0.9978234767913818}), ('o', {'f': 0.0018364194547757506, 'm': 0.998163640499115}), ('h', {'f': 0.011065024882555008, 'm': 0.9889349341392517})]",test
artifice,aʁtifis,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('c', {'f': 0.07404805719852448, 'm': 0.9259519577026367}), ('i', {'f': 0.03382909297943115, 'm': 0.9661709070205688}), ('f', {'f': 0.675564706325531, 'm': 0.324435293674469}), ('i', {'f': 0.08739440888166428, 'm': 0.9126055240631104}), ('t', {'f': 0.2521219551563263, 'm': 0.7478780746459961}), ('r', {'f': 0.08537168055772781, 'm': 0.9146283268928528}), ('a', {'f': 0.1196526363492012, 'm': 0.8803473711013794})]",test
amarrage,amaʁaʒ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('r', {'f': 0.10404975712299347, 'm': 0.895950198173523}), ('r', {'f': 0.02710568718612194, 'm': 0.9728943109512329}), ('a', {'f': 0.0035455243196338415, 'm': 0.9964544773101807}), ('m', {'f': 0.002693915506824851, 'm': 0.9973061084747314}), ('a', {'f': 0.0004871076380368322, 'm': 0.9995129108428955})]",test
flanelle,flanɛl,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('l', {'f': 0.8944872617721558, 'm': 0.10551276057958603}), ('e', {'f': 0.8515562415122986, 'm': 0.1484437733888626}), ('n', {'f': 0.9670053720474243, 'm': 0.032994601875543594}), ('a', {'f': 0.9337290525436401, 'm': 0.06627094000577927}), ('l', {'f': 0.9906891584396362, 'm': 0.009310826659202576}), ('f', {'f': 0.9626353979110718, 'm': 0.03736460208892822})]",test
play-boy,plEbɔj,m,m,"[('y', {'f': 0.20791760087013245, 'm': 0.7920823693275452}), ('o', {'f': 0.0685657188296318, 'm': 0.9314342737197876}), ('b', {'f': 0.016879070550203323, 'm': 0.9831209182739258}), ('-', {'f': 0.10467084497213364, 'm': 0.8953292369842529}), ('y', {'f': 0.013367846608161926, 'm': 0.9866321682929993}), ('a', {'f': 0.014015193097293377, 'm': 0.9859848022460938}), ('l', {'f': 0.025094501674175262, 'm': 0.9749055504798889}), ('p', {'f': 0.014657084830105305, 'm': 0.9853429794311523})]",test
shetland,ʃɛtl1d,m,m,"[('d', {'f': 0.4215891361236572, 'm': 0.5784108638763428}), ('n', {'f': 0.1590251475572586, 'm': 0.8409748673439026}), ('a', {'f': 0.03635038807988167, 'm': 0.963649570941925}), ('l', {'f': 0.06742189079523087, 'm': 0.9325780868530273}), ('t', {'f': 0.011096799746155739, 'm': 0.9889032244682312}), ('e', {'f': 0.0049519953317940235, 'm': 0.9950479865074158}), ('h', {'f': 0.019608071073889732, 'm': 0.9803919196128845}), ('s', {'f': 0.009161346592009068, 'm': 0.9908385872840881})]",test
voyageur,vwajaʒœʁ,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('u', {'f': 0.13897423446178436, 'm': 0.8610257506370544}), ('e', {'f': 0.12551306188106537, 'm': 0.8744869828224182}), ('g', {'f': 0.20352068543434143, 'm': 0.796479344367981}), ('a', {'f': 0.14992016553878784, 'm': 0.8500798344612122}), ('y', {'f': 0.05828448757529259, 'm': 0.9417155385017395}), ('o', {'f': 0.033877622336149216, 'm': 0.9661223888397217}), ('v', {'f': 0.11144624650478363, 'm': 0.8885536789894104})]",test
lépreuse,lEpʁøz,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('s', {'f': 0.05874776095151901, 'm': 0.9412522912025452}), ('u', {'f': 0.3900132477283478, 'm': 0.6099867224693298}), ('e', {'f': 0.9267615079879761, 'm': 0.07323844730854034}), ('r', {'f': 0.9917620420455933, 'm': 0.008237932808697224}), ('p', {'f': 0.9957335591316223, 'm': 0.0042664045467972755}), ('é', {'f': 0.9998645782470703, 'm': 0.000135461610625498}), ('l', {'f': 0.9999219179153442, 'm': 7.80987465986982e-05})]",test
naufrage,nOfʁaʒ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('r', {'f': 0.10404975712299347, 'm': 0.895950198173523}), ('f', {'f': 0.05153174325823784, 'm': 0.9484682679176331}), ('u', {'f': 0.022315597161650658, 'm': 0.9776843786239624}), ('a', {'f': 0.0013524609385058284, 'm': 0.9986475110054016}), ('n', {'f': 0.0022633851040154696, 'm': 0.9977365732192993})]",test
