Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
sys3s2k,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('s', {'f': 0.015611857175827026, 'm': 0.9843881130218506}), ('3', {'f': 0.08805547654628754, 'm': 0.9119445085525513}), ('s', {'f': 0.16676051914691925, 'm': 0.8332394361495972}), ('y', {'f': 0.02643841691315174, 'm': 0.9735616445541382}), ('s', {'f': 0.0005922093405388296, 'm': 0.9994077682495117})]",test
tɛzawʁk,,m,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('ʁ', {'f': 0.006755325943231583, 'm': 0.9932447075843811}), ('w', {'f': 0.13857485353946686, 'm': 0.8614251613616943}), ('a', {'f': 0.01705015078186989, 'm': 0.9829498529434204}), ('z', {'f': 0.9938536882400513, 'm': 0.006146332714706659}), ('ɛ', {'f': 0.0008248620433732867, 'm': 0.9991751313209534}), ('t', {'f': 0.4733397960662842, 'm': 0.5266602039337158})]",test
2ʃinʁɔk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('ɔ', {'f': 0.007866338826715946, 'm': 0.992133617401123}), ('ʁ', {'f': 0.006489222403615713, 'm': 0.9935107827186584}), ('n', {'f': 0.3848520517349243, 'm': 0.6151479482650757}), ('i', {'f': 0.979762613773346, 'm': 0.020237410441040993}), ('ʃ', {'f': 0.9810441136360168, 'm': 0.018955932930111885}), ('2', {'f': 0.0024449715856462717, 'm': 0.9975550770759583})]",test
mziʃtam,,m,m,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('a', {'f': 0.03744230791926384, 'm': 0.9625577330589294}), ('t', {'f': 0.06811632215976715, 'm': 0.931883692741394}), ('ʃ', {'f': 0.09181144088506699, 'm': 0.9081885814666748}), ('i', {'f': 0.35359621047973633, 'm': 0.6464037895202637}), ('z', {'f': 0.9863212704658508, 'm': 0.01367872953414917}), ('m', {'f': 0.00010931472934316844, 'm': 0.9998906850814819})]",test
ejs1kav,,m,m,"[('v', {'f': 0.9786179065704346, 'm': 0.021382072940468788}), ('a', {'f': 0.6257132291793823, 'm': 0.37428683042526245}), ('k', {'f': 0.06515246629714966, 'm': 0.9348475933074951}), ('1', {'f': 0.0005717978347092867, 'm': 0.9994282126426697}), ('s', {'f': 0.9780740737915039, 'm': 0.02192588895559311}), ('j', {'f': 0.8576629757881165, 'm': 0.14233694970607758}), ('e', {'f': 0.001572967623360455, 'm': 0.9984270334243774})]",test
ksis1ʁf,,m,f,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('ʁ', {'f': 0.0728083923459053, 'm': 0.9271916747093201}), ('1', {'f': 0.002870396710932255, 'm': 0.9971296191215515}), ('s', {'f': 0.9996696710586548, 'm': 0.0003303151752334088}), ('i', {'f': 0.9804317355155945, 'm': 0.019568301737308502}), ('s', {'f': 0.030078446492552757, 'm': 0.9699215292930603}), ('k', {'f': 0.21826690435409546, 'm': 0.7817331552505493})]",test
ʁœnitap,,m,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('a', {'f': 0.6509706377983093, 'm': 0.34902942180633545}), ('t', {'f': 0.12282975763082504, 'm': 0.8771702647209167}), ('i', {'f': 0.8355451822280884, 'm': 0.16445483267307281}), ('n', {'f': 0.9985167384147644, 'm': 0.0014832272427156568}), ('œ', {'f': 0.6860833764076233, 'm': 0.3139166831970215}), ('ʁ', {'f': 0.0017083138227462769, 'm': 0.9982916712760925})]",test
zøvaʁuʃ,,f,f,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('u', {'f': 0.0003201526706106961, 'm': 0.9996799230575562}), ('ʁ', {'f': 0.03194033354520798, 'm': 0.9680597186088562}), ('a', {'f': 0.02016621083021164, 'm': 0.9798337817192078}), ('v', {'f': 0.17192499339580536, 'm': 0.8280750513076782}), ('ø', {'f': 0.009139208123087883, 'm': 0.9908608198165894}), ('z', {'f': 0.9999604225158691, 'm': 3.9530852518510073e-05})]",test
lɔbaʁap,,m,f,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('a', {'f': 0.6509706377983093, 'm': 0.34902942180633545}), ('ʁ', {'f': 0.06872808933258057, 'm': 0.9312719106674194}), ('a', {'f': 0.2569600045681, 'm': 0.7430400252342224}), ('b', {'f': 0.08711214363574982, 'm': 0.9128878712654114}), ('ɔ', {'f': 0.005255176220089197, 'm': 0.9947448968887329}), ('l', {'f': 0.10122237354516983, 'm': 0.8987776041030884})]",test
dinkaʁa,,f,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('ʁ', {'f': 0.0029112868942320347, 'm': 0.9970887303352356}), ('a', {'f': 0.2607938349246979, 'm': 0.7392061948776245}), ('k', {'f': 0.058670178055763245, 'm': 0.941329836845398}), ('n', {'f': 0.9206615090370178, 'm': 0.07933850586414337}), ('i', {'f': 0.7399954795837402, 'm': 0.2600044906139374}), ('d', {'f': 0.9526552557945251, 'm': 0.04734470322728157})]",test
ejʁytuk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('u', {'f': 0.01215806882828474, 'm': 0.9878419041633606}), ('t', {'f': 0.2626754343509674, 'm': 0.737324595451355}), ('y', {'f': 0.13069161772727966, 'm': 0.8693084120750427}), ('ʁ', {'f': 0.9983720183372498, 'm': 0.001628068508580327}), ('j', {'f': 0.5915270447731018, 'm': 0.4084729254245758}), ('e', {'f': 0.0008626475464552641, 'm': 0.999137282371521})]",test
iʁəviɥʒ,,f,f,"[('ʒ', {'f': 0.08207172155380249, 'm': 0.9179282784461975}), ('ɥ', {'f': 0.16088718175888062, 'm': 0.8391127586364746}), ('i', {'f': 0.300467312335968, 'm': 0.699532687664032}), ('v', {'f': 0.9898264408111572, 'm': 0.010173585265874863}), ('ə', {'f': 0.46530580520629883, 'm': 0.5346941351890564}), ('ʁ', {'f': 0.036191653460264206, 'm': 0.9638083577156067}), ('i', {'f': 0.9999430179595947, 'm': 5.700595283997245e-05})]",test
gɔlatak,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('t', {'f': 0.06986318528652191, 'm': 0.9301367998123169}), ('a', {'f': 0.3896944522857666, 'm': 0.6103055477142334}), ('l', {'f': 0.1948578655719757, 'm': 0.8051421642303467}), ('ɔ', {'f': 0.012564616277813911, 'm': 0.9874353408813477}), ('g', {'f': 0.06704384833574295, 'm': 0.9329561591148376})]",test
mziʒOli,,m,m,"[('i', {'f': 0.5238444209098816, 'm': 0.476155549287796}), ('l', {'f': 0.1381402164697647, 'm': 0.8618597984313965}), ('O', {'f': 0.003207690315321088, 'm': 0.9967922568321228}), ('ʒ', {'f': 0.06995946913957596, 'm': 0.9300405979156494}), ('i', {'f': 0.9997979998588562, 'm': 0.000202022900339216}), ('z', {'f': 0.9565333127975464, 'm': 0.04346663877367973}), ('m', {'f': 0.00015587960660923272, 'm': 0.9998440742492676})]",test
ʁakawʁt,,m,m,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('ʁ', {'f': 0.050489943474531174, 'm': 0.9495100378990173}), ('w', {'f': 0.9389459490776062, 'm': 0.061054080724716187}), ('a', {'f': 0.030634114518761635, 'm': 0.9693658351898193}), ('k', {'f': 0.41795215010643005, 'm': 0.5820478200912476}), ('a', {'f': 0.05209428444504738, 'm': 0.9479057192802429}), ('ʁ', {'f': 0.04463117569684982, 'm': 0.9553688168525696})]",test
ʁazikam,,m,m,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('a', {'f': 0.03744230791926384, 'm': 0.9625577330589294}), ('k', {'f': 0.09840092808008194, 'm': 0.9015989899635315}), ('i', {'f': 0.22251610457897186, 'm': 0.7774838805198669}), ('z', {'f': 0.9727978706359863, 'm': 0.027202172204852104}), ('a', {'f': 0.3382331132888794, 'm': 0.6617668867111206}), ('ʁ', {'f': 0.0003711309691425413, 'm': 0.9996289014816284})]",test
taʒədyk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('y', {'f': 0.07208288460969925, 'm': 0.9279170632362366}), ('d', {'f': 0.9195684790611267, 'm': 0.08043154329061508}), ('ə', {'f': 0.28899648785591125, 'm': 0.7110034823417664}), ('ʒ', {'f': 0.0020082765258848667, 'm': 0.997991681098938}), ('a', {'f': 0.06875374913215637, 'm': 0.931246280670166}), ('t', {'f': 0.18251273036003113, 'm': 0.8174872398376465})]",test
ejtəvas,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('a', {'f': 0.3915024697780609, 'm': 0.6084975004196167}), ('v', {'f': 0.9363991022109985, 'm': 0.06360091269016266}), ('ə', {'f': 0.2944556772708893, 'm': 0.7055442333221436}), ('t', {'f': 0.9146178364753723, 'm': 0.08538217842578888}), ('j', {'f': 0.8452473878860474, 'm': 0.15475256741046906}), ('e', {'f': 0.005568966269493103, 'm': 0.9944310784339905})]",test
etility,,f,f,"[('y', {'f': 0.10816774517297745, 'm': 0.8918322324752808}), ('t', {'f': 0.546346127986908, 'm': 0.4536539316177368}), ('i', {'f': 0.7320349216461182, 'm': 0.2679651081562042}), ('l', {'f': 0.08762577176094055, 'm': 0.9123742580413818}), ('i', {'f': 0.9155653119087219, 'm': 0.08443469554185867}), ('t', {'f': 0.8614604473114014, 'm': 0.13853956758975983}), ('e', {'f': 0.9997848868370056, 'm': 0.00021515775006264448})]",test
1mawʒuʁ,,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('u', {'f': 0.08584225177764893, 'm': 0.9141578078269958}), ('ʒ', {'f': 0.16103744506835938, 'm': 0.8389625549316406}), ('w', {'f': 0.6906858682632446, 'm': 0.309314101934433}), ('a', {'f': 0.03232039138674736, 'm': 0.9676795601844788}), ('m', {'f': 0.14531421661376953, 'm': 0.8546858429908752}), ('1', {'f': 0.0016375718405470252, 'm': 0.9983624815940857})]",test
1məd1t1,,m,m,"[('1', {'f': 0.00016485655214637518, 'm': 0.9998351335525513}), ('t', {'f': 0.9913278222084045, 'm': 0.00867224670946598}), ('1', {'f': 6.833379302406684e-05, 'm': 0.9999316930770874}), ('d', {'f': 0.9944040775299072, 'm': 0.005595905240625143}), ('ə', {'f': 0.9437515139579773, 'm': 0.0562484972178936}), ('m', {'f': 0.003939360845834017, 'm': 0.9960606694221497}), ('1', {'f': 3.8018974009901285e-05, 'm': 0.9999619722366333})]",test
ʒit2tOk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('O', {'f': 0.010231503285467625, 'm': 0.9897685050964355}), ('t', {'f': 0.1633816808462143, 'm': 0.8366183042526245}), ('2', {'f': 0.0010317021515220404, 'm': 0.9989683628082275}), ('t', {'f': 0.17209698259830475, 'm': 0.8279030323028564}), ('i', {'f': 0.919700026512146, 'm': 0.080299973487854}), ('ʒ', {'f': 0.06888750940561295, 'm': 0.9311124682426453})]",test
lbanyk3,,m,m,"[('3', {'f': 0.006716928910464048, 'm': 0.9932830333709717}), ('k', {'f': 0.47199344635009766, 'm': 0.5280064940452576}), ('y', {'f': 0.02301475778222084, 'm': 0.9769852161407471}), ('n', {'f': 0.7533876895904541, 'm': 0.2466123104095459}), ('a', {'f': 0.14766018092632294, 'm': 0.8523398637771606}), ('b', {'f': 0.07014942169189453, 'm': 0.9298505783081055}), ('l', {'f': 0.11366073042154312, 'm': 0.8863392472267151})]",test
lɛʁəsap,,f,f,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('a', {'f': 0.6509706377983093, 'm': 0.34902942180633545}), ('s', {'f': 0.09116644412279129, 'm': 0.9088335037231445}), ('ə', {'f': 0.5419995784759521, 'm': 0.45800045132637024}), ('ʁ', {'f': 0.05951813608407974, 'm': 0.9404818415641785}), ('ɛ', {'f': 0.4366583824157715, 'm': 0.5633416771888733}), ('l', {'f': 0.8084778189659119, 'm': 0.1915222406387329})]",test
s1lykys,,f,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('y', {'f': 0.06029720604419708, 'm': 0.9397027492523193}), ('k', {'f': 0.12486599385738373, 'm': 0.8751340508460999}), ('y', {'f': 0.0033869040198624134, 'm': 0.996613085269928}), ('l', {'f': 0.03426188975572586, 'm': 0.9657381176948547}), ('1', {'f': 0.00022703080321662128, 'm': 0.9997729659080505}), ('s', {'f': 0.9927173852920532, 'm': 0.00728254159912467})]",test
niʁtsyl,,f,f,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('y', {'f': 0.03655717894434929, 'm': 0.9634428024291992}), ('s', {'f': 0.003413672558963299, 'm': 0.9965863227844238}), ('t', {'f': 0.6238247752189636, 'm': 0.3761752247810364}), ('ʁ', {'f': 0.15610361099243164, 'm': 0.8438963890075684}), ('i', {'f': 0.9873585104942322, 'm': 0.012641466222703457}), ('n', {'f': 0.9998248219490051, 'm': 0.00017518209642730653})]",test
1mawtaʃ,,m,m,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('a', {'f': 0.1615353375673294, 'm': 0.838464617729187}), ('t', {'f': 0.43519604206085205, 'm': 0.5648040175437927}), ('w', {'f': 0.5847273468971252, 'm': 0.41527262330055237}), ('a', {'f': 0.014868670143187046, 'm': 0.9851313233375549}), ('m', {'f': 0.8346552848815918, 'm': 0.16534467041492462}), ('1', {'f': 0.01410357840359211, 'm': 0.9858964085578918})]",test
1situba,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('b', {'f': 0.05903872102499008, 'm': 0.9409613013267517}), ('u', {'f': 0.011121094226837158, 'm': 0.9888788461685181}), ('t', {'f': 0.02478334866464138, 'm': 0.9752166867256165}), ('i', {'f': 0.25274306535720825, 'm': 0.747256875038147}), ('s', {'f': 0.9614660739898682, 'm': 0.03853386640548706}), ('1', {'f': 0.00017146964091807604, 'm': 0.9998284578323364})]",test
ʒad1yʁt,,m,m,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('ʁ', {'f': 0.050489943474531174, 'm': 0.9495100378990173}), ('y', {'f': 0.29052746295928955, 'm': 0.7094725370407104}), ('1', {'f': 0.019551856443285942, 'm': 0.9804480671882629}), ('d', {'f': 0.9963751435279846, 'm': 0.0036248769611120224}), ('a', {'f': 0.8119533061981201, 'm': 0.18804670870304108}), ('ʒ', {'f': 0.0008452969486825168, 'm': 0.9991546869277954})]",test
1məsal1,,m,m,"[('1', {'f': 0.00016485655214637518, 'm': 0.9998351335525513}), ('l', {'f': 0.6559034585952759, 'm': 0.34409651160240173}), ('a', {'f': 0.5800657272338867, 'm': 0.4199342429637909}), ('s', {'f': 0.9206212759017944, 'm': 0.07937876880168915}), ('ə', {'f': 0.7777648568153381, 'm': 0.2222350686788559}), ('m', {'f': 0.0012928106589242816, 'm': 0.9987071752548218}), ('1', {'f': 7.95207051851321e-06, 'm': 0.9999920129776001})]",test
ʁɛtəmis,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('i', {'f': 0.9655901789665222, 'm': 0.034409891813993454}), ('m', {'f': 0.03367422893643379, 'm': 0.9663257598876953}), ('ə', {'f': 0.7305142879486084, 'm': 0.2694857120513916}), ('t', {'f': 0.016662290319800377, 'm': 0.9833377003669739}), ('ɛ', {'f': 0.01269402727484703, 'm': 0.9873059988021851}), ('ʁ', {'f': 0.0007058802875690162, 'm': 0.9992940425872803})]",test
1məlkaʁ,,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('a', {'f': 0.3868906497955322, 'm': 0.613109290599823}), ('k', {'f': 0.08249276876449585, 'm': 0.9175072312355042}), ('l', {'f': 0.15187104046344757, 'm': 0.8481289744377136}), ('ə', {'f': 0.229227215051651, 'm': 0.7707728147506714}), ('m', {'f': 0.002816159278154373, 'm': 0.9971838593482971}), ('1', {'f': 2.7406902518123388e-05, 'm': 0.9999725818634033})]",test
d1baʁas,,f,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('a', {'f': 0.3915024697780609, 'm': 0.6084975004196167}), ('ʁ', {'f': 0.004621853586286306, 'm': 0.9953781366348267}), ('a', {'f': 0.3437270224094391, 'm': 0.6562729477882385}), ('b', {'f': 0.08072785288095474, 'm': 0.9192721247673035}), ('1', {'f': 2.2634070774074644e-05, 'm': 0.9999773502349854}), ('d', {'f': 0.7908989191055298, 'm': 0.2091010957956314})]",test
etidimy,,f,f,"[('y', {'f': 0.10816774517297745, 'm': 0.8918322324752808}), ('m', {'f': 0.5300122499465942, 'm': 0.469987690448761}), ('i', {'f': 0.48165929317474365, 'm': 0.5183407664299011}), ('d', {'f': 0.20791743695735931, 'm': 0.7920825481414795}), ('i', {'f': 0.07880262285470963, 'm': 0.9211974143981934}), ('t', {'f': 0.8359590172767639, 'm': 0.1640409380197525}), ('e', {'f': 0.9983425140380859, 'm': 0.0016574487090110779})]",test
s1ginam,,f,f,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('a', {'f': 0.03744230791926384, 'm': 0.9625577330589294}), ('n', {'f': 0.10788710415363312, 'm': 0.8921129107475281}), ('i', {'f': 0.935218095779419, 'm': 0.06478186696767807}), ('g', {'f': 0.36806347966194153, 'm': 0.6319364905357361}), ('1', {'f': 5.4859603551449254e-05, 'm': 0.9999451637268066}), ('s', {'f': 0.9762504696846008, 'm': 0.023749561980366707})]",test
iʁənawʃ,,f,f,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('w', {'f': 0.003640372073277831, 'm': 0.996359646320343}), ('a', {'f': 0.003307410515844822, 'm': 0.9966925382614136}), ('n', {'f': 0.0438273586332798, 'm': 0.9561726450920105}), ('ə', {'f': 0.4437066614627838, 'm': 0.5562933683395386}), ('ʁ', {'f': 0.012429280206561089, 'm': 0.9875707030296326}), ('i', {'f': 0.9998483657836914, 'm': 0.00015161841292865574})]",test
sytibyk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('y', {'f': 0.07208288460969925, 'm': 0.9279170632362366}), ('b', {'f': 0.12739680707454681, 'm': 0.8726032376289368}), ('i', {'f': 0.07449033111333847, 'm': 0.9255096912384033}), ('t', {'f': 0.9962998032569885, 'm': 0.0037002076860517263}), ('y', {'f': 0.4656737148761749, 'm': 0.5343263149261475}), ('s', {'f': 0.009498028084635735, 'm': 0.9905019998550415})]",test
ʃumozaw,,m,m,"[('w', {'f': 0.593271017074585, 'm': 0.4067290127277374}), ('a', {'f': 0.04510848969221115, 'm': 0.9548915028572083}), ('z', {'f': 0.9986207485198975, 'm': 0.0013793015386909246}), ('o', {'f': 0.005948575679212809, 'm': 0.9940513968467712}), ('m', {'f': 0.0011706226505339146, 'm': 0.9988294243812561}), ('u', {'f': 0.013832943513989449, 'm': 0.9861670136451721}), ('ʃ', {'f': 0.3777918815612793, 'm': 0.6222081184387207})]",test
lbiziɥn,,m,m,"[('n', {'f': 0.9283567070960999, 'm': 0.07164332270622253}), ('ɥ', {'f': 0.26932594180107117, 'm': 0.7306740283966064}), ('i', {'f': 0.5752912163734436, 'm': 0.424708753824234}), ('z', {'f': 0.9991936087608337, 'm': 0.0008063440327532589}), ('i', {'f': 0.7991831302642822, 'm': 0.20081692934036255}), ('b', {'f': 0.09525244683027267, 'm': 0.9047476053237915}), ('l', {'f': 0.03620825335383415, 'm': 0.9637917280197144})]",test
itapit1,,f,f,"[('1', {'f': 0.00016485655214637518, 'm': 0.9998351335525513}), ('t', {'f': 0.9913278222084045, 'm': 0.00867224670946598}), ('i', {'f': 0.38141852617263794, 'm': 0.6185814738273621}), ('p', {'f': 0.181182399392128, 'm': 0.8188176155090332}), ('a', {'f': 0.7851870656013489, 'm': 0.21481291949748993}), ('t', {'f': 0.07744362950325012, 'm': 0.9225564002990723}), ('i', {'f': 0.9736379981040955, 'm': 0.026362016797065735})]",test
1məlfis,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('i', {'f': 0.9655901789665222, 'm': 0.034409891813993454}), ('f', {'f': 8.727699605515227e-05, 'm': 0.9999127388000488}), ('l', {'f': 0.020035792142152786, 'm': 0.9799641966819763}), ('ə', {'f': 0.2930569648742676, 'm': 0.7069429755210876}), ('m', {'f': 0.003572323126718402, 'm': 0.9964277148246765}), ('1', {'f': 0.00021185462537687272, 'm': 0.9997881054878235})]",test
ʁytlyks,,f,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('k', {'f': 0.37898683547973633, 'm': 0.6210132241249084}), ('y', {'f': 0.015327902510762215, 'm': 0.9846721291542053}), ('l', {'f': 0.04601121321320534, 'm': 0.9539888501167297}), ('t', {'f': 0.4277413785457611, 'm': 0.5722586512565613}), ('y', {'f': 0.051322147250175476, 'm': 0.9486778378486633}), ('ʁ', {'f': 0.9995759129524231, 'm': 0.00042412543552927673})]",test
zoʁəpuk,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('u', {'f': 0.01215806882828474, 'm': 0.9878419041633606}), ('p', {'f': 0.46385517716407776, 'm': 0.5361448526382446}), ('ə', {'f': 0.5302249789237976, 'm': 0.4697749614715576}), ('ʁ', {'f': 0.002266158349812031, 'm': 0.9977338314056396}), ('o', {'f': 0.12397398799657822, 'm': 0.8760260343551636}), ('z', {'f': 0.9666065573692322, 'm': 0.033393435180187225})]",test
2jsinym,,f,f,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('y', {'f': 0.35462290048599243, 'm': 0.6453770995140076}), ('n', {'f': 0.7619393467903137, 'm': 0.2380606234073639}), ('i', {'f': 0.36069220304489136, 'm': 0.6393077969551086}), ('s', {'f': 0.8588764071464539, 'm': 0.14112360775470734}), ('j', {'f': 0.9204170107841492, 'm': 0.07958295196294785}), ('2', {'f': 0.9998626708984375, 'm': 0.0001373144332319498})]",test
navaʁak,,m,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('ʁ', {'f': 0.0036593752447515726, 'm': 0.9963405728340149}), ('a', {'f': 0.14624077081680298, 'm': 0.853759229183197}), ('v', {'f': 0.21938678622245789, 'm': 0.7806132435798645}), ('a', {'f': 0.04442572221159935, 'm': 0.9555742740631104}), ('n', {'f': 0.11374633014202118, 'm': 0.8862536549568176})]",test
1mətɛla,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('l', {'f': 0.26112934947013855, 'm': 0.7388706207275391}), ('ɛ', {'f': 0.0020060320384800434, 'm': 0.9979939460754395}), ('t', {'f': 0.9987254738807678, 'm': 0.0012745539424940944}), ('ə', {'f': 0.7455610036849976, 'm': 0.25443899631500244}), ('m', {'f': 0.00560139212757349, 'm': 0.9943985342979431}), ('1', {'f': 1.9268245523562655e-05, 'm': 0.9999806880950928})]",test
1mətɔka,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('k', {'f': 0.10262063145637512, 'm': 0.8973793387413025}), ('ɔ', {'f': 0.011373825371265411, 'm': 0.9886261820793152}), ('t', {'f': 0.6343442797660828, 'm': 0.36565569043159485}), ('ə', {'f': 0.841904878616333, 'm': 0.1580950915813446}), ('m', {'f': 0.010610650293529034, 'm': 0.9893893599510193}), ('1', {'f': 8.86550042196177e-05, 'm': 0.9999113082885742})]",test
